Date,"Flow (m3/s)",,,,,,,,,,,,
"2013/04/19 15:20:48",0.7184225,,,,,,,,,,,,
"2013/04/19 15:21:18",0.6870099999999999,,,,,,,,,,,,
"2013/04/19 15:21:48",0.74804,,,,,,,,,,,,
"2013/04/19 15:22:18",0.7417575,,,,,,,,,,,,
"2013/04/19 15:22:48",0.803685,,,,,,,,,,,,
"2013/04/19 15:23:18",0.7166275000000001,,,,,,,,,,,,
"2013/04/19 15:23:48",0.764195,,,,,,,,,,,,
"2013/04/19 15:24:18",0.7309875,,,,,,,,,,,,
"2013/04/19 15:24:48",0.8090700000000001,,,,,,,,,,,,
"2013/04/19 15:25:18",0.7650925,,,,,,,,,,,,
"2013/04/19 15:25:48",0.8395849999999999,,,,,,,,,,,,
"2013/04/19 15:26:18",0.7938125,,,,,,,,,,,,
"2013/04/19 15:26:48",0.832405,,,,,,,,,,,,
"2013/04/19 15:27:18",0.8117625,,,,,,,,,,,,
"2013/04/19 15:27:48",0.8530475,,,,,,,,,,,,
"2013/04/19 15:28:18",0.7947099999999999,,,,,,,,,,,,
"2013/04/19 15:28:48",0.8413799999999999,,,,,,,,,,,,
"2013/04/19 15:29:18",0.9670299999999998,,,,,,,,,,,,
"2013/04/19 15:29:48",0.8961275000000001,,,,,,,,,,,,
"2013/04/19 15:30:18",0.932925,,,,,,,,,,,,
"2013/04/19 15:30:48",0.90959,,,,,,,,,,,,
"2013/04/19 15:31:18",0.88805,,,,,,,,,,,,
"2013/04/19 15:31:48",0.925745,,,,,,,,,,,,
"2013/04/19 15:32:18",0.9266424999999999,,,,,,,,,,,,
"2013/04/19 15:32:48",0.9553625,,,,,,,,,,,,
"2013/04/19 15:33:18",0.9607475,,,,,,,,,,,,
"2013/04/19 15:33:48",0.950875,,,,,,,,,,,,
"2013/04/19 15:34:18",0.9571575,,,,,,,,,,,,
"2013/04/19 15:34:48",0.972415,,,,,,,,,,,,
"2013/04/19 15:35:18",1.01729,,,,,,,,,,,,
"2013/04/19 15:35:48",1.0226749999999998,,,,,,,,,,,,
"2013/04/19 15:36:18",1.0810125,,,,,,,,,,,,
"2013/04/19 15:36:48",1.0469074999999999,,,,,,,,,,,,
"2013/04/19 15:37:18",1.0181874999999998,,,,,,,,,,,,
"2013/04/19 15:37:48",1.126785,,,,,,,,,,,,
"2013/04/19 15:38:18",1.0675499999999998,,,,,,,,,,,,
"2013/04/19 15:38:48",1.0603699999999998,,,,,,,,,,,,
"2013/04/19 15:39:18",1.1222974999999997,,,,,,,,,,,,
"2013/04/19 15:39:48",1.1205025,,,,,,,,,,,,
"2013/04/19 15:40:18",1.1321699999999997,,,,,,,,,,,,
"2013/04/19 15:40:48",1.0469074999999999,,,,,,,,,,,,
"2013/04/19 15:41:18",1.0917824999999999,,,,,,,,,,,,
"2013/04/19 15:41:48",1.08909,,,,,,,,,,,,
"2013/04/19 15:42:18",1.03524,,,,,,,,,,,,
"2013/04/19 15:42:48",1.1070399999999998,,,,,,,,,,,,
"2013/04/19 15:43:18",1.0738325,,,,,,,,,,,,
"2013/04/19 15:43:48",1.1061424999999998,,,,,,,,,,,,
"2013/04/19 15:44:18",1.07832,,,,,,,,,,,,
"2013/04/19 15:44:48",1.1384525,,,,,,,,,,,,
"2013/04/19 15:45:18",1.1447349999999998,,,,,,,,,,,,
"2013/04/19 15:45:48",1.1402474999999999,,,,,,,,,,,,
"2013/04/19 15:46:18",1.19679,,,,,,,,,,,,
"2013/04/19 15:46:48",1.2201249999999997,,,,,,,,,,,,
"2013/04/19 15:47:18",1.2129449999999997,,,,,,,,,,,,
"2013/04/19 15:47:48",1.2219199999999997,,,,,,,,,,,,
"2013/04/19 15:48:18",1.2219199999999997,,,,,,,,,,,,
"2013/04/19 15:48:48",1.1940974999999998,,,,,,,,,,,,
"2013/04/19 15:49:18",1.191405,,,,,,,,,,,,
"2013/04/19 15:49:48",1.2102525,,,,,,,,,,,,
"2013/04/19 15:50:18",1.2192275,,,,,,,,,,,,
"2013/04/19 15:50:48",1.2461525,,,,,,,,,,,,
"2013/04/19 15:51:18",1.2973099999999997,,,,,,,,,,,,
"2013/04/19 15:51:48",1.2317924999999998,,,,,,,,,,,,
"2013/04/19 15:52:18",1.2515375,,,,,,,,,,,,
"2013/04/19 15:52:48",1.3287224999999998,,,,,,,,,,,,
"2013/04/19 15:53:18",1.2614099999999997,,,,,,,,,,,,
"2013/04/19 15:53:48",1.2703849999999999,,,,,,,,,,,,
"2013/04/19 15:54:18",1.2443574999999998,,,,,,,,,,,,
"2013/04/19 15:54:48",1.3376974999999998,,,,,,,,,,,,
"2013/04/19 15:55:18",1.3484675,,,,,,,,,,,,
"2013/04/19 15:55:48",1.3152599999999999,,,,,,,,,,,,
"2013/04/19 15:56:18",1.299105,,,,,,,,,,,,
"2013/04/19 15:56:48",1.3278249999999998,,,,,,,,,,,,
"2013/04/19 15:57:18",1.2892324999999998,,,,,,,,,,,,
"2013/04/19 15:57:48",1.302695,,,,,,,,,,,,
"2013/04/19 15:58:18",1.34398,,,,,,,,,,,,
"2013/04/19 15:58:48",1.3430824999999997,,,,,,,,,,,,
"2013/04/19 15:59:18",1.3646224999999998,,,,,,,,,,,,
"2013/04/19 15:59:48",1.3987275,,,,,,,,,,,,
"2013/04/19 16:00:18",1.4705275,,,,,,,,,,,,
"2013/04/19 16:00:48",1.4229599999999998,,,,,,,,,,,,
"2013/04/19 16:01:18",1.4328324999999997,,,,,,,,,,,,
"2013/04/19 16:01:48",1.5082224999999998,,,,,,,,,,,,
"2013/04/19 16:02:18",1.4830925,,,,,,,,,,,,
"2013/04/19 16:02:48",1.5486099999999998,,,,,,,,,,,,
"2013/04/19 16:03:18",1.5046324999999998,,,,,,,,,,,,
"2013/04/19 16:03:48",1.478605,,,,,,,,,,,,
"2013/04/19 16:04:18",1.4768099999999997,,,,,,,,,,,,
"2013/04/19 16:04:48",1.4911699999999999,,,,,,,,,,,,
"2013/04/19 16:05:18",1.52348,,,,,,,,,,,,
"2013/04/19 16:05:48",1.4588599999999998,,,,,,,,,,,,
"2013/04/19 16:06:18",1.4902724999999997,,,,,,,,,,,,
"2013/04/19 16:06:48",1.4741175,,,,,,,,,,,,
"2013/04/19 16:07:18",1.48399,,,,,,,,,,,,
"2013/04/19 16:07:48",1.475015,,,,,,,,,,,,
"2013/04/19 16:08:18",1.46604,,,,,,,,,,,,
"2013/04/19 16:08:48",1.4355249999999997,,,,,,,,,,,,
"2013/04/19 16:09:18",1.4714249999999998,,,,,,,,,,,,
"2013/04/19 16:09:48",1.439115,,,,,,,,,,,,
"2013/04/19 16:10:18",1.439115,,,,,,,,,,,,
"2013/04/19 16:10:48",1.4032149999999999,,,,,,,,,,,,
"2013/04/19 16:11:18",1.3969325,,,,,,,,,,,,
"2013/04/19 16:11:48",1.3574424999999999,,,,,,,,,,,,
"2013/04/19 16:12:18",1.3637249999999999,,,,,,,,,,,,
"2013/04/19 16:12:48",1.3215425,,,,,,,,,,,,
"2013/04/19 16:13:18",1.342185,,,,,,,,,,,,
"2013/04/19 16:13:48",1.3556475,,,,,,,,,,,,
"2013/04/19 16:14:18",1.3071824999999997,,,,,,,,,,,,
"2013/04/19 16:14:48",1.2658974999999997,,,,,,,,,,,,
"2013/04/19 16:15:18",1.306285,,,,,,,,,,,,
"2013/04/19 16:15:48",1.3350049999999998,,,,,,,,,,,,
"2013/04/19 16:16:18",1.299105,,,,,,,,,,,,
"2013/04/19 16:16:48",1.2937199999999998,,,,,,,,,,,,
"2013/04/19 16:17:18",1.23269,,,,,,,,,,,,
"2013/04/19 16:17:48",1.2793599999999998,,,,,,,,,,,,
