"Date / Time","Flow (m3/s)"
"2012/09/14 13:21:30",-0.032785
"2012/09/14 13:22:00",-0.03817
"2012/09/14 13:22:30",0.0013199999999999983
"2012/09/14 13:23:00",0.021065
"2012/09/14 13:23:30",-0.011244999999999998
"2012/09/14 13:24:00",0.00042249999999999927
"2012/09/14 13:24:30",0.030039999999999997
"2012/09/14 13:25:00",-0.007654999999999999
"2012/09/14 13:25:30",-0.04176
"2012/09/14 13:26:00",-0.01663
"2012/09/14 13:26:30",0.02285999999999999
"2012/09/14 13:27:00",0.01568
"2012/09/14 13:27:30",-0.0318875
"2012/09/14 13:28:00",-0.025605
"2012/09/14 13:28:30",-0.00945
"2012/09/14 13:29:00",-0.004064999999999999
"2012/09/14 13:29:30",-0.0318875
"2012/09/14 13:30:00",-0.0282975
"2012/09/14 13:30:30",-0.025605
"2012/09/14 13:31:00",-0.0175275
"2012/09/14 13:31:30",-0.0157325
"2012/09/14 13:32:00",-0.007654999999999999
"2012/09/14 13:32:30",-0.061505
"2012/09/14 13:33:00",-0.004962500000000002
"2012/09/14 13:33:30",-0.004064999999999999
"2012/09/14 13:34:00",0.0237575
"2012/09/14 13:34:30",-0.0282975
"2012/09/14 13:35:00",-0.022912500000000002
"2012/09/14 13:35:30",-0.0462475
"2012/09/14 13:36:00",-0.00945
"2012/09/14 13:36:30",-0.0004750000000000032
"2012/09/14 13:37:00",-0.022015
"2012/09/14 13:37:30",0.0022175000000000007
"2012/09/14 13:38:00",-0.0022700000000000047
"2012/09/14 13:38:30",-0.0193225
"2012/09/14 13:39:00",-0.0193225
"2012/09/14 13:39:30",0.0058075
"2012/09/14 13:40:00",-0.026502500000000002
"2012/09/14 13:40:30",0.013884999999999995
"2012/09/14 13:41:00",-0.006757500000000003
"2012/09/14 13:41:30",-0.00945
"2012/09/14 13:42:00",-0.0300925
"2012/09/14 13:42:30",-0.05612
"2012/09/14 13:43:00",-0.0354775
"2012/09/14 13:43:30",0.007602499999999998
"2012/09/14 13:44:00",-0.03817
"2012/09/14 13:44:30",-0.011244999999999998
"2012/09/14 13:45:00",0.011192499999999994
"2012/09/14 13:45:30",-0.0462475
"2012/09/14 13:46:00",-0.04176
"2012/09/14 13:46:30",-0.007654999999999999
"2012/09/14 13:47:00",-0.0462475
"2012/09/14 13:47:30",-0.011244999999999998
"2012/09/14 13:48:00",-0.0022700000000000047
"2012/09/14 13:48:30",-0.011244999999999998
"2012/09/14 13:49:00",0.011192499999999994
"2012/09/14 13:49:30",-0.03099
"2012/09/14 13:50:00",0.013884999999999995
"2012/09/14 13:50:30",-0.0274
"2012/09/14 13:51:00",0.0237575
"2012/09/14 13:51:30",-0.0022700000000000047
"2012/09/14 13:52:00",-0.006757500000000003
"2012/09/14 13:52:30",0.0013199999999999983
"2012/09/14 13:53:00",-0.061505
"2012/09/14 13:53:30",-0.0318875
"2012/09/14 13:54:00",-0.014835000000000003
"2012/09/14 13:54:30",-0.004064999999999999
"2012/09/14 13:55:00",-0.0121425
"2012/09/14 13:55:30",-0.01663
"2012/09/14 13:56:00",-0.010347500000000003
"2012/09/14 13:56:30",-0.0480425
"2012/09/14 13:57:00",-0.004064999999999999
"2012/09/14 13:57:30",0.021962499999999996
"2012/09/14 13:58:00",0.0058075
"2012/09/14 13:58:30",-0.03817
"2012/09/14 13:59:00",-0.007654999999999999
"2012/09/14 13:59:30",0.006704999999999996
"2012/09/14 14:00:00",0.04080999999999999
"2012/09/14 14:00:30",-0.022015
"2012/09/14 14:01:00",-0.007654999999999999
"2012/09/14 14:01:30",-0.018425
"2012/09/14 14:02:00",-0.036375000000000005
"2012/09/14 14:02:30",-0.0175275
"2012/09/14 14:03:00",-0.0193225
"2012/09/14 14:03:30",0.017474999999999997
"2012/09/14 14:04:00",0.014782499999999997
"2012/09/14 14:04:30",-0.006757500000000003
"2012/09/14 14:05:00",0.019270000000000002
"2012/09/14 14:05:30",-0.0354775
"2012/09/14 14:06:00",0.009397499999999996
"2012/09/14 14:06:30",0.01568
"2012/09/14 14:07:00",-0.029195000000000002
"2012/09/14 14:07:30",-0.013040000000000001
"2012/09/14 14:08:00",-0.0157325
"2012/09/14 14:08:30",-0.022912500000000002
"2012/09/14 14:09:00",-0.0282975
"2012/09/14 14:09:30",0.012090000000000004
"2012/09/14 14:10:00",0.012090000000000004
"2012/09/14 14:10:30",0.004910000000000005
"2012/09/14 14:11:00",-0.029195000000000002
"2012/09/14 14:11:30",0.0444
"2012/09/14 14:12:00",-0.040862499999999996
"2012/09/14 14:12:30",0.0013199999999999983
"2012/09/14 14:13:00",0.00042249999999999927
"2012/09/14 14:13:30",-0.0121425
"2012/09/14 14:14:00",-0.013040000000000001
"2012/09/14 14:14:30",0.010294999999999999
"2012/09/14 14:15:00",-0.018425
"2012/09/14 14:15:30",-0.0175275
"2012/09/14 14:16:00",-0.008552500000000001
"2012/09/14 14:16:30",0.030039999999999997
"2012/09/14 14:17:00",-0.026502500000000002
"2012/09/14 14:17:30",-0.008552500000000001
"2012/09/14 14:18:00",0.0452975
"2012/09/14 14:18:30",-0.0013725000000000022
"2012/09/14 14:19:00",0.017474999999999997
"2012/09/14 14:19:30",0.0085
"2012/09/14 14:20:00",0.05606750000000001
"2012/09/14 14:20:30",-0.007654999999999999
"2012/09/14 14:21:00",0.0237575
"2012/09/14 14:21:30",-0.022912500000000002
"2012/09/14 14:22:00",-0.014835000000000003
"2012/09/14 14:22:30",-0.0274
"2012/09/14 14:23:00",-0.010347500000000003
"2012/09/14 14:23:30",-0.0004750000000000032
"2012/09/14 14:24:00",-0.0318875
"2012/09/14 14:24:30",-0.004064999999999999
"2012/09/14 14:25:00",-0.007654999999999999
"2012/09/14 14:25:30",-0.011244999999999998
"2012/09/14 14:26:00",0.018372499999999993
"2012/09/14 14:26:30",-0.0013725000000000022
"2012/09/14 14:27:00",0.03363
"2012/09/14 14:27:30",0.006704999999999996
"2012/09/14 14:28:00",0.028245
"2012/09/14 14:28:30",-0.0175275
"2012/09/14 14:29:00",-0.04894
"2012/09/14 14:29:30",-0.01663
"2012/09/14 14:30:00",-0.0516325
"2012/09/14 14:30:30",0.021065
"2012/09/14 14:31:00",0.01568
"2012/09/14 14:31:30",-0.0031675
"2012/09/14 14:32:00",0.006704999999999996
"2012/09/14 14:32:30",-0.0274
"2012/09/14 14:33:00",-0.018425
"2012/09/14 14:33:30",-0.039965
"2012/09/14 14:34:00",-0.0004750000000000032
"2012/09/14 14:34:30",-0.029195000000000002
"2012/09/14 14:35:00",0.01568
"2012/09/14 14:35:30",0.004012500000000002
"2012/09/14 14:36:00",-0.022015
"2012/09/14 14:36:30",0.026449999999999994
"2012/09/14 14:37:00",0.0085
"2012/09/14 14:37:30",-0.011244999999999998
"2012/09/14 14:38:00",-0.013937500000000002
"2012/09/14 14:38:30",0.0013199999999999983
"2012/09/14 14:39:00",-0.00945
"2012/09/14 14:39:30",-0.036375000000000005
"2012/09/14 14:40:00",-0.0121425
"2012/09/14 14:40:30",-0.004962500000000002
"2012/09/14 14:41:00",-0.03458
"2012/09/14 14:41:30",-0.040862499999999996
"2012/09/14 14:42:00",-0.047145000000000006
"2012/09/14 14:42:30",-0.022015
"2012/09/14 14:43:00",0.006704999999999996
"2012/09/14 14:43:30",-0.07765999999999999
"2012/09/14 14:44:00",0.050682499999999985
"2012/09/14 14:44:30",0.020167499999999998
"2012/09/14 14:45:00",-0.006757500000000003
"2012/09/14 14:45:30",0.004012500000000002
"2012/09/14 14:46:00",0.03722000000000001
"2012/09/14 14:46:30",-0.04176
"2012/09/14 14:47:00",0.0013199999999999983
"2012/09/14 14:47:30",-0.036375000000000005
"2012/09/14 14:48:00",0.0013199999999999983
"2012/09/14 14:48:30",0.03363
"2012/09/14 14:49:00",-0.0022700000000000047
"2012/09/14 14:49:30",0.016577500000000002
"2012/09/14 14:50:00",0.004012500000000002
"2012/09/14 14:50:30",-0.00945
"2012/09/14 14:51:00",0.018372499999999993
"2012/09/14 14:51:30",0.013884999999999995
"2012/09/14 14:52:00",-0.013040000000000001
"2012/09/14 14:52:30",-0.00945
"2012/09/14 14:53:00",-0.013040000000000001
"2012/09/14 14:53:30",-0.0247075
"2012/09/14 14:54:00",-0.013937500000000002
"2012/09/14 14:54:30",0.004012500000000002
"2012/09/14 14:55:00",-0.032785
"2012/09/14 14:55:30",0.026449999999999994
"2012/09/14 14:56:00",0.011192499999999994
"2012/09/14 14:56:30",-0.013040000000000001
"2012/09/14 14:57:00",-0.02381
"2012/09/14 14:57:30",-0.0175275
"2012/09/14 14:58:00",-0.0606075
"2012/09/14 14:58:30",0.0237575
"2012/09/14 14:59:00",0.006704999999999996
"2012/09/14 14:59:30",-0.0516325
"2012/09/14 15:00:00",0.0022175000000000007
"2012/09/14 15:00:30",-0.043555
"2012/09/14 15:01:00",-0.010347500000000003
"2012/09/14 15:01:30",-0.01663
"2012/09/14 15:02:00",-0.010347500000000003
"2012/09/14 15:02:30",0.0058075
"2012/09/14 15:03:00",-0.043555
"2012/09/14 15:03:30",-0.0031675
"2012/09/14 15:04:00",-0.0121425
"2012/09/14 15:04:30",-0.054325
"2012/09/14 15:05:00",-0.0300925
"2012/09/14 15:05:30",0.0013199999999999983
"2012/09/14 15:06:00",-0.054325
"2012/09/14 15:06:30",-0.008552500000000001
"2012/09/14 15:07:00",-0.025605
"2012/09/14 15:07:30",0.004910000000000005
"2012/09/14 15:08:00",-0.0157325
"2012/09/14 15:08:30",-0.008552500000000001
"2012/09/14 15:09:00",-0.022015
"2012/09/14 15:09:30",-0.004962500000000002
"2012/09/14 15:10:00",-0.006757500000000003
"2012/09/14 15:10:30",-0.0274
"2012/09/14 15:11:00",0.0237575
"2012/09/14 15:11:30",0.006704999999999996
"2012/09/14 15:12:00",-0.0121425
"2012/09/14 15:12:30",0.016577500000000002
"2012/09/14 15:13:00",0.0255525
"2012/09/14 15:13:30",-0.0022700000000000047
"2012/09/14 15:14:00",0.042605
"2012/09/14 15:14:30",0.0237575
"2012/09/14 15:15:00",0.0327325
"2012/09/14 15:15:30",0.03363
"2012/09/14 15:16:00",-0.013040000000000001
"2012/09/14 15:16:30",0.026449999999999994
"2012/09/14 15:17:00",-0.0274
"2012/09/14 15:17:30",0.007602499999999998
"2012/09/14 15:18:00",-0.008552500000000001
"2012/09/14 15:18:30",-0.0031675
"2012/09/14 15:19:00",0.0345275
"2012/09/14 15:19:30",0.021065
"2012/09/14 15:20:00",0.00042249999999999927
"2012/09/14 15:20:30",-0.039067500000000005
"2012/09/14 15:21:00",0.006704999999999996
"2012/09/14 15:21:30",-0.0354775
"2012/09/14 15:22:00",0.006704999999999996
"2012/09/14 15:22:30",0.021065
"2012/09/14 15:23:00",-0.006757500000000003
"2012/09/14 15:23:30",-0.0444525
"2012/09/14 15:24:00",-0.004962500000000002
"2012/09/14 15:24:30",-0.008552500000000001
"2012/09/14 15:25:00",0.00042249999999999927
"2012/09/14 15:25:30",0.007602499999999998
"2012/09/14 15:26:00",-0.0300925
"2012/09/14 15:26:30",-0.013937500000000002
"2012/09/14 15:27:00",-0.025605
"2012/09/14 15:27:30",-0.0031675
"2012/09/14 15:28:00",0.0255525
"2012/09/14 15:28:30",0.012987499999999999
"2012/09/14 15:29:00",-0.0282975
"2012/09/14 15:29:30",0.02285999999999999
"2012/09/14 15:30:00",0.0022175000000000007
"2012/09/14 15:30:30",0.0013199999999999983
"2012/09/14 15:31:00",-0.0121425
"2012/09/14 15:31:30",-0.00945
"2012/09/14 15:32:00",-0.007654999999999999
"2012/09/14 15:32:30",0.0013199999999999983
"2012/09/14 15:33:00",-0.0013725000000000022
"2012/09/14 15:33:30",-0.007654999999999999
"2012/09/14 15:34:00",-0.0211175
"2012/09/14 15:34:30",-0.026502500000000002
"2012/09/14 15:35:00",-0.0013725000000000022
"2012/09/14 15:35:30",0.0399125
"2012/09/14 15:36:00",0.012090000000000004
"2012/09/14 15:36:30",-0.022015
"2012/09/14 15:37:00",0.021065
"2012/09/14 15:37:30",0.00042249999999999927
"2012/09/14 15:38:00",0.024654999999999996
"2012/09/14 15:38:30",-0.0031675
"2012/09/14 15:39:00",-0.0498375
"2012/09/14 15:39:30",-0.013937500000000002
"2012/09/14 15:40:00",-0.06419749999999999
"2012/09/14 15:40:30",-0.0022700000000000047
"2012/09/14 15:41:00",-0.0121425
"2012/09/14 15:41:30",0.009397499999999996
"2012/09/14 15:42:00",-0.006757500000000003
"2012/09/14 15:42:30",-0.018425
"2012/09/14 15:43:00",-0.022912500000000002
"2012/09/14 15:43:30",-0.0175275
"2012/09/14 15:44:00",-0.025605
"2012/09/14 15:44:30",0.01568
"2012/09/14 15:45:00",0.010294999999999999
"2012/09/14 15:45:30",-0.004064999999999999
"2012/09/14 15:46:00",-0.022912500000000002
"2012/09/14 15:46:30",-0.00945
"2012/09/14 15:47:00",-0.013040000000000001
"2012/09/14 15:47:30",0.004910000000000005
"2012/09/14 15:48:00",-0.0004750000000000032
"2012/09/14 15:48:30",0.016577500000000002
"2012/09/14 15:49:00",-0.0211175
"2012/09/14 15:49:30",-0.0013725000000000022
"2012/09/14 15:50:00",-0.0274
"2012/09/14 15:50:30",-0.022015
"2012/09/14 15:51:00",-0.0121425
"2012/09/14 15:51:30",-0.025605
"2012/09/14 15:52:00",-0.0372725
"2012/09/14 15:52:30",-0.029195000000000002
"2012/09/14 15:53:00",-0.008552500000000001
"2012/09/14 15:53:30",-0.03099
"2012/09/14 15:54:00",-0.026502500000000002
"2012/09/14 15:54:30",-0.032785
"2012/09/14 15:55:00",-0.032785
"2012/09/14 15:55:30",-0.0516325
"2012/09/14 15:56:00",-0.0444525
"2012/09/14 15:56:30",-0.013937500000000002
"2012/09/14 15:57:00",-0.0354775
"2012/09/14 15:57:30",-0.0480425
"2012/09/14 15:58:00",-0.0274
"2012/09/14 15:58:30",-0.022912500000000002
"2012/09/14 15:59:00",-0.0193225
"2012/09/14 15:59:30",-0.020220000000000002
"2012/09/14 16:00:00",-0.013937500000000002
"2012/09/14 16:00:30",-0.0552225
"2012/09/14 16:01:00",-0.0274
"2012/09/14 16:01:30",-0.0157325
"2012/09/14 16:02:00",0.007602499999999998
"2012/09/14 16:02:30",-0.022015
"2012/09/14 16:03:00",-0.0318875
"2012/09/14 16:03:30",-0.0372725
"2012/09/14 16:04:00",-0.0013725000000000022
"2012/09/14 16:04:30",-0.020220000000000002
"2012/09/14 16:05:00",-0.004962500000000002
"2012/09/14 16:05:30",-0.03458
"2012/09/14 16:06:00",-0.0274
"2012/09/14 16:06:30",0.0013199999999999983
"2012/09/14 16:07:00",-0.0426575
"2012/09/14 16:07:30",-0.04176
"2012/09/14 16:08:00",-0.0372725
"2012/09/14 16:08:30",-0.04176
"2012/09/14 16:09:00",-0.0354775
"2012/09/14 16:09:30",-0.018425
"2012/09/14 16:10:00",-0.02381
"2012/09/14 16:10:30",-0.03099
"2012/09/14 16:11:00",-0.039965
"2012/09/14 16:11:30",-0.0274
"2012/09/14 16:12:00",-0.0211175
"2012/09/14 16:12:30",-0.008552500000000001
"2012/09/14 16:13:00",-0.04535
"2012/09/14 16:13:30",-0.0426575
"2012/09/14 16:14:00",-0.0318875
"2012/09/14 16:14:30",-0.0274
"2012/09/14 16:15:00",-0.047145000000000006
"2012/09/14 16:15:30",-0.0175275
"2012/09/14 16:16:00",-0.0498375
"2012/09/14 16:16:30",-0.043555
"2012/09/14 16:17:00",-0.007654999999999999
"2012/09/14 16:17:30",-0.0282975
"2012/09/14 16:18:00",-0.0516325
"2012/09/14 16:18:30",-0.0677875
"2012/09/14 16:19:00",-0.05252999999999999
"2012/09/14 16:19:30",-0.06958249999999999
"2012/09/14 16:20:00",-0.036375000000000005
"2012/09/14 16:20:30",-0.0606075
"2012/09/14 16:21:00",-0.0274
"2012/09/14 16:21:30",-0.054325
"2012/09/14 16:22:00",-0.0175275
"2012/09/14 16:22:30",-0.022912500000000002
"2012/09/14 16:23:00",-0.0282975
"2012/09/14 16:23:30",-0.03099
"2012/09/14 16:24:00",0.0031149999999999997
"2012/09/14 16:24:30",0.007602499999999998
"2012/09/14 16:25:00",0.026449999999999994
"2012/09/14 16:25:30",-0.0372725
"2012/09/14 16:26:00",-0.0121425
"2012/09/14 16:26:30",-0.0426575
"2012/09/14 16:27:00",-0.022912500000000002
"2012/09/14 16:27:30",-0.04176
"2012/09/14 16:28:00",-0.0911225
"2012/09/14 16:28:30",-0.0372725
"2012/09/14 16:29:00",-0.050735
"2012/09/14 16:29:30",0.004910000000000005
"2012/09/14 16:30:00",-0.075865
"2012/09/14 16:30:30",-0.05252999999999999
"2012/09/14 16:31:00",-0.03817
"2012/09/14 16:31:30",-0.032785
"2012/09/14 16:32:00",-0.050735
"2012/09/14 16:32:30",-0.008552500000000001
"2012/09/14 16:33:00",-0.025605
"2012/09/14 16:33:30",-0.039067500000000005
"2012/09/14 16:34:00",-0.0004750000000000032
"2012/09/14 16:34:30",-0.0175275
"2012/09/14 16:35:00",-0.010347500000000003
"2012/09/14 16:35:30",0.006704999999999996
"2012/09/14 16:36:00",-0.0633
"2012/09/14 16:36:30",-0.0300925
"2012/09/14 16:37:00",-0.013937500000000002
"2012/09/14 16:37:30",0.006704999999999996
"2012/09/14 16:38:00",-0.029195000000000002
"2012/09/14 16:38:30",-0.0300925
"2012/09/14 16:39:00",-0.00945
"2012/09/14 16:39:30",-0.0175275
"2012/09/14 16:40:00",-0.0498375
"2012/09/14 16:40:30",-0.0767625
"2012/09/14 16:41:00",-0.039965
"2012/09/14 16:41:30",0.0058075
"2012/09/14 16:42:00",-0.00945
"2012/09/14 16:42:30",-0.006757500000000003
"2012/09/14 16:43:00",-0.013040000000000001
"2012/09/14 16:43:30",-0.022015
"2012/09/14 16:44:00",-0.0677875
"2012/09/14 16:44:30",-0.043555
"2012/09/14 16:45:00",-0.032785
"2012/09/14 16:45:30",-0.0354775
"2012/09/14 16:46:00",-0.07765999999999999
"2012/09/14 16:46:30",-0.0247075
"2012/09/14 16:47:00",-0.013040000000000001
"2012/09/14 16:47:30",-0.050735
"2012/09/14 16:48:00",-0.03099
"2012/09/14 16:48:30",-0.0175275
"2012/09/14 16:49:00",-0.004962500000000002
"2012/09/14 16:49:30",-0.047145000000000006
"2012/09/14 16:50:00",-0.059710000000000006
"2012/09/14 16:50:30",0.004910000000000005
"2012/09/14 16:51:00",-0.018425
"2012/09/14 16:51:30",0.0085
"2012/09/14 16:52:00",-0.029195000000000002
"2012/09/14 16:52:30",-0.0282975
"2012/09/14 16:53:00",-0.0570175
"2012/09/14 16:53:30",-0.0193225
"2012/09/14 16:54:00",-0.0175275
"2012/09/14 16:54:30",-0.0516325
"2012/09/14 16:55:00",-0.0570175
"2012/09/14 16:55:30",-0.039067500000000005
"2012/09/14 16:56:00",-0.004962500000000002
"2012/09/14 16:56:30",-0.0426575
"2012/09/14 16:57:00",-0.0175275
"2012/09/14 16:57:30",-0.068685
"2012/09/14 16:58:00",-0.008552500000000001
"2012/09/14 16:58:30",-0.0516325
"2012/09/14 16:59:00",-0.008552500000000001
"2012/09/14 16:59:30",-0.04894
"2012/09/14 17:00:00",-0.0426575
"2012/09/14 17:00:30",-0.0211175
"2012/09/14 17:01:00",-0.0372725
"2012/09/14 17:01:30",-0.0211175
"2012/09/14 17:02:00",-0.043555
"2012/09/14 17:02:30",-0.0534275
"2012/09/14 17:03:00",-0.0606075
"2012/09/14 17:03:30",-0.072275
"2012/09/14 17:04:00",-0.05252999999999999
"2012/09/14 17:04:30",-0.0031675
"2012/09/14 17:05:00",-0.008552500000000001
"2012/09/14 17:05:30",-0.050735
"2012/09/14 17:06:00",-0.04176
"2012/09/14 17:06:30",-0.06419749999999999
"2012/09/14 17:07:00",-0.0444525
"2012/09/14 17:07:30",-0.0516325
"2012/09/14 17:08:00",-0.0211175
"2012/09/14 17:08:30",-0.058812500000000004
"2012/09/14 17:09:00",-0.0624025
"2012/09/14 17:09:30",0.020167499999999998
"2012/09/14 17:10:00",0.0345275
"2012/09/14 17:10:30",0.013884999999999995
"2012/09/14 17:11:00",-0.025605
"2012/09/14 17:11:30",-0.0300925
"2012/09/14 17:12:00",0.016577500000000002
"2012/09/14 17:12:30",0.00042249999999999927
"2012/09/14 17:13:00",-0.0211175
"2012/09/14 17:13:30",0.00042249999999999927
"2012/09/14 17:14:00",0.006704999999999996
"2012/09/14 17:14:30",-0.032785
"2012/09/14 17:15:00",-0.03099
"2012/09/14 17:15:30",-0.047145000000000006
"2012/09/14 17:16:00",-0.010347500000000003
"2012/09/14 17:16:30",-0.004962500000000002
"2012/09/14 17:17:00",-0.0318875
"2012/09/14 17:17:30",-0.010347500000000003
"2012/09/14 17:18:00",-0.0274
"2012/09/14 17:18:30",-0.013937500000000002
"2012/09/14 17:19:00",-0.043555
"2012/09/14 17:19:30",-0.00945
"2012/09/14 17:20:00",-0.004064999999999999
"2012/09/14 17:20:30",0.02285999999999999
"2012/09/14 17:21:00",0.01568
"2012/09/14 17:21:30",0.01568
"2012/09/14 17:22:00",-0.013937500000000002
"2012/09/14 17:22:30",-0.0516325
"2012/09/14 17:23:00",-0.0175275
"2012/09/14 17:23:30",-0.010347500000000003
"2012/09/14 17:24:00",0.01568
"2012/09/14 17:24:30",0.0345275
"2012/09/14 17:25:00",0.01568
"2012/09/14 17:25:30",-0.0426575
"2012/09/14 17:26:00",-0.020220000000000002
"2012/09/14 17:26:30",0.004012500000000002
"2012/09/14 17:27:00",0.006704999999999996
"2012/09/14 17:27:30",-0.022912500000000002
"2012/09/14 17:28:00",0.004012500000000002
"2012/09/14 17:28:30",-0.03458
"2012/09/14 17:29:00",-0.005860000000000001
"2012/09/14 17:29:30",0.03722000000000001
"2012/09/14 17:30:00",-0.0157325
"2012/09/14 17:30:30",-0.0282975
"2012/09/14 17:31:00",-0.025605
"2012/09/14 17:31:30",0.004012500000000002
"2012/09/14 17:32:00",0.0417075
"2012/09/14 17:32:30",-0.0282975
"2012/09/14 17:33:00",-0.03817
"2012/09/14 17:33:30",-0.02381
"2012/09/14 17:34:00",-0.0516325
"2012/09/14 17:34:30",0.004012500000000002
"2012/09/14 17:35:00",0.012090000000000004
"2012/09/14 17:35:30",0.012090000000000004
"2012/09/14 17:36:00",-0.014835000000000003
"2012/09/14 17:36:30",-0.039067500000000005
"2012/09/14 17:37:00",-0.010347500000000003
"2012/09/14 17:37:30",-0.05612
"2012/09/14 17:38:00",-0.0274
"2012/09/14 17:38:30",-0.0426575
"2012/09/14 17:39:00",-0.01663
"2012/09/14 17:39:30",0.010294999999999999
"2012/09/14 17:40:00",-0.013040000000000001
"2012/09/14 17:40:30",-0.020220000000000002
"2012/09/14 17:41:00",-0.0175275
"2012/09/14 17:41:30",-0.013937500000000002
"2012/09/14 17:42:00",-0.013040000000000001
"2012/09/14 17:42:30",-0.0426575
"2012/09/14 17:43:00",-0.0274
"2012/09/14 17:43:30",0.026449999999999994
"2012/09/14 17:44:00",0.03632249999999999
"2012/09/14 17:44:30",0.0013199999999999983
"2012/09/14 17:45:00",-0.022912500000000002
"2012/09/14 17:45:30",-0.0282975
"2012/09/14 17:46:00",-0.04535
"2012/09/14 17:46:30",-0.025605
"2012/09/14 17:47:00",-0.0121425
"2012/09/14 17:47:30",0.012987499999999999
"2012/09/14 17:48:00",0.012090000000000004
"2012/09/14 17:48:30",0.0444
"2012/09/14 17:49:00",-0.013937500000000002
"2012/09/14 17:49:30",-0.0300925
"2012/09/14 17:50:00",0.011192499999999994
"2012/09/14 17:50:30",0.007602499999999998
"2012/09/14 17:51:00",0.011192499999999994
"2012/09/14 17:51:30",0.02285999999999999
"2012/09/14 17:52:00",0.007602499999999998
"2012/09/14 17:52:30",-0.020220000000000002
"2012/09/14 17:53:00",0.012090000000000004
"2012/09/14 17:53:30",0.06863249999999999
"2012/09/14 17:54:00",-0.03817
"2012/09/14 17:54:30",0.01568
"2012/09/14 17:55:00",0.02285999999999999
"2012/09/14 17:55:30",-0.0013725000000000022
"2012/09/14 17:56:00",-0.0274
"2012/09/14 17:56:30",0.021962499999999996
